OrderID,Date,Product,Category,BaseCost,SellingPrice,Quantity,TotalSales,CustomerName,CustomerLocation,PaymentMethod,Status
ORD1900,14-09-2022,Running Shoes,Footwear,2682,3486.6,3,10459.8,Kairav Singh,Mumbai,Debit Card,Cancelled
ORD1901,15-09-2022,Refrigerator,Home Appliances,23840,27416,1,27416,Harsh Desai,Hyderabad,PayPal,Completed
ORD1902,15-09-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Ayush Yadav,Pune,PayPal,Completed
ORD1903,20-09-2022,Washing Machine,Home Appliances,19072,22886.4,2,45772.8,Samar Reddy,Jaipur,PayPal,Cancelled
ORD1904,23-09-2022,Running Shoes,Footwear,2682,3486.6,1,3486.6,Gaurav Sharma,Bengaluru,PayPal,Completed
ORD1905,23-09-2022,Jeans,Clothing,1907.2,2765.44,1,2765.44,Tanvi Gupta,Delhi,PayPal,Cancelled
ORD1906,23-09-2022,Book,Books,238.4,274.16,3,822.48,Avani Desai,Hyderabad,Gift Card,Cancelled
ORD1907,27-09-2022,Book,Books,238.4,274.16,5,1370.8,Kavya Reddy,Jaipur,Debit Card,Pending
ORD1908,27-09-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Siya Singh,Mumbai,Gift Card,Pending
ORD1909,28-09-2022,Laptop,Electronics,44700,52522.5,5,262612.5,Ira Sharma,Bengaluru,PayPal,Completed
ORD1910,29-09-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Gagan Kumar,Kolkata,PayPal,Pending
ORD1911,30-09-2022,Laptop,Electronics,44700,52522.5,3,157567.5,Shanaya Jain,Ahmedabad,Debit Card,Pending
ORD1912,01-10-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Rashi Yadav,Pune,Credit Card,Cancelled
ORD1913,02-10-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Rohan Desai,Hyderabad,Debit Card,Completed
ORD1914,03-10-2022,Refrigerator,Home Appliances,23840,27416,1,27416,Devansh Desai,Hyderabad,PayPal,Completed
ORD1915,03-10-2022,Washing Machine,Home Appliances,19072,22886.4,2,45772.8,Samar Reddy,Jaipur,Gift Card,Cancelled
ORD1916,05-10-2022,Washing Machine,Home Appliances,19072,22886.4,3,68659.2,Ananya Patel,Chennai,Gift Card,Cancelled
ORD1917,06-10-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Meher Sharma,Bengaluru,Gift Card,Cancelled
ORD1918,06-10-2022,Laptop,Electronics,44700,52522.5,5,262612.5,Jhanvi Gupta,Delhi,Debit Card,Pending
ORD1919,07-10-2022,Running Shoes,Footwear,2682,3486.6,3,10459.8,Vivaan Reddy,Jaipur,Credit Card,Completed
ORD1920,08-10-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Kiara Kumar,Kolkata,Amazon Pay,Completed
ORD1921,10-10-2022,Running Shoes,Footwear,2682,3486.6,3,10459.8,Samar Reddy,Jaipur,Debit Card,Cancelled
ORD1922,11-10-2022,Smartwatch,Electronics,2384,2920.4,2,5840.8,Samar Reddy,Jaipur,Gift Card,Cancelled
ORD1923,11-10-2022,Running Shoes,Footwear,2682,3486.6,3,10459.8,Gagan Kumar,Kolkata,Amazon Pay,Completed
ORD1924,11-10-2022,Jeans,Clothing,1907.2,2765.44,5,13827.2,Siya Singh,Mumbai,Debit Card,Cancelled
ORD1925,12-10-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Aditi Singh,Mumbai,Gift Card,Pending
ORD1926,13-10-2022,Jeans,Clothing,1907.2,2765.44,4,11061.76,Dhruv Yadav,Pune,Debit Card,Cancelled
ORD1927,14-10-2022,T-Shirt,Clothing,892.81,1383.85,2,2767.7,Jatin Jain,Ahmedabad,Debit Card,Cancelled
ORD1928,14-10-2022,Smartwatch,Electronics,2384,2920.4,3,8761.2,Parth Patel,Chennai,Debit Card,Completed
ORD1929,14-10-2022,Book,Books,238.4,274.16,5,1370.8,Pari Singh,Mumbai,Debit Card,Pending
ORD1930,15-10-2022,Running Shoes,Footwear,2682,3486.6,1,3486.6,Gagan Kumar,Kolkata,Credit Card,Pending
ORD1931,20-10-2022,Washing Machine,Home Appliances,19072,22886.4,2,45772.8,Ruhi Yadav,Pune,PayPal,Cancelled
ORD1932,21-10-2022,Washing Machine,Home Appliances,19072,22886.4,4,91545.6,Amara Yadav,Pune,Credit Card,Pending
ORD1933,21-10-2022,Jeans,Clothing,1907.2,2765.44,1,2765.44,Meher Sharma,Bengaluru,PayPal,Cancelled
ORD1934,23-10-2022,Smartphone,Electronics,7141.27,7962.52,5,39812.6,Pranav Desai,Hyderabad,Gift Card,Completed
ORD1935,24-10-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Varun Singh,Mumbai,Debit Card,Pending
ORD1936,25-10-2022,Jeans,Clothing,1907.2,2765.44,5,13827.2,Vidhi Gupta,Delhi,Debit Card,Pending
ORD1937,27-10-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Om Sharma,Bengaluru,PayPal,Completed
ORD1938,27-10-2022,Smartphone,Electronics,7141.27,7962.52,3,23887.56,Dhruv Yadav,Pune,Credit Card,Pending
ORD1939,27-10-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Lakshya Menon,Lucknow,PayPal,Completed
ORD1940,28-10-2022,T-Shirt,Clothing,892.81,1383.85,2,2767.7,Sia Reddy,Jaipur,PayPal,Pending
ORD1941,28-10-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Parth Patel,Chennai,Credit Card,Pending
ORD1942,28-10-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Avani Desai,Hyderabad,PayPal,Pending
ORD1943,28-10-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Naman Reddy,Jaipur,Credit Card,Cancelled
ORD1944,29-10-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Reyansh Yadav,Pune,Credit Card,Cancelled
ORD1945,29-10-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Bhavya Reddy,Jaipur,Gift Card,Pending
ORD1946,02-11-2022,Smartphone,Electronics,7141.27,7962.52,5,39812.6,Advik Gupta,Delhi,Amazon Pay,Pending
ORD1947,02-11-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Aarav Sharma,Bengaluru,Credit Card,Completed
ORD1948,03-11-2022,Book,Books,238.4,274.16,1,274.16,Shanaya Jain,Ahmedabad,Gift Card,Pending
ORD1949,03-11-2022,Jeans,Clothing,1907.2,2765.44,1,2765.44,Vedika Jain,Ahmedabad,Gift Card,Cancelled
ORD1950,08-11-2022,Running Shoes,Footwear,2682,3486.6,5,17433,Kiara Kumar,Kolkata,Debit Card,Completed
ORD1951,09-11-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Tejas Patel,Chennai,PayPal,Completed
ORD1952,11-11-2022,Smartwatch,Electronics,2384,2920.4,3,8761.2,Vihan Sharma,Bengaluru,Debit Card,Completed
ORD1953,12-11-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Trisha Kumar,Kolkata,PayPal,Pending
ORD1954,14-11-2022,Smartphone,Electronics,7141.27,7962.52,3,23887.56,Yuvaan Patel,Chennai,PayPal,Completed
ORD1955,14-11-2022,T-Shirt,Clothing,892.81,1383.85,1,1383.85,Riya Kumar,Kolkata,Credit Card,Pending
ORD1956,15-11-2022,Refrigerator,Home Appliances,23840,27416,5,137080,Rishabh Patel,Chennai,PayPal,Cancelled
ORD1957,16-11-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Ishaan Singh,Mumbai,PayPal,Completed
ORD1958,16-11-2022,Book,Books,238.4,274.16,3,822.48,Myra Jain,Ahmedabad,Amazon Pay,Pending
ORD1959,17-11-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Kiara Kumar,Kolkata,Debit Card,Cancelled
ORD1960,18-11-2022,Jeans,Clothing,1907.2,2765.44,1,2765.44,Lakshya Menon,Lucknow,Debit Card,Cancelled
ORD1961,18-11-2022,Headphones,Electronics,2980,3576,3,10728,Ruhi Yadav,Pune,Debit Card,Pending
ORD1962,19-11-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Deepika Singh,Mumbai,Credit Card,Completed
ORD1963,19-11-2022,Running Shoes,Footwear,2682,3486.6,1,3486.6,Tanish Menon,Lucknow,PayPal,Completed
ORD1964,20-11-2022,Laptop,Electronics,44700,52522.5,3,157567.5,Devansh Desai,Hyderabad,PayPal,Pending
ORD1965,20-11-2022,Laptop,Electronics,44700,52522.5,3,157567.5,Shruti Reddy,Jaipur,Credit Card,Pending
ORD1966,20-11-2022,Smartwatch,Electronics,2384,2920.4,3,8761.2,Manya Yadav,Pune,Gift Card,Pending
ORD1967,21-11-2022,Smartwatch,Electronics,2384,2920.4,3,8761.2,Vidhi Gupta,Delhi,Debit Card,Cancelled
ORD1968,22-11-2022,Smartwatch,Electronics,2384,2920.4,5,14602,Lara Gupta,Delhi,Amazon Pay,Completed
ORD1969,24-11-2022,Running Shoes,Footwear,2682,3486.6,3,10459.8,Disha Jain,Ahmedabad,Credit Card,Pending
ORD1970,25-11-2022,Headphones,Electronics,2980,3576,3,10728,Kavya Reddy,Jaipur,Debit Card,Pending
ORD1971,25-11-2022,Book,Books,238.4,274.16,1,274.16,Ruhi Yadav,Pune,Gift Card,Cancelled
ORD1972,27-11-2022,Book,Books,238.4,274.16,5,1370.8,Devansh Desai,Hyderabad,Amazon Pay,Pending
ORD1973,28-11-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Hrehaan Menon,Lucknow,PayPal,Cancelled
ORD1974,28-11-2022,Smartwatch,Electronics,2384,2920.4,5,14602,Daksh Sharma,Bengaluru,Amazon Pay,Completed
ORD1975,29-11-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Advik Gupta,Delhi,PayPal,Completed
ORD1976,29-11-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Vidhi Gupta,Delhi,Credit Card,Completed
ORD1977,01-12-2022,Laptop,Electronics,44700,52522.5,3,157567.5,Yuvaan Patel,Chennai,Amazon Pay,Completed
ORD1978,01-12-2022,Smartwatch,Electronics,2384,2920.4,3,8761.2,Aryan Patel,Chennai,Amazon Pay,Completed
ORD1979,01-12-2022,Refrigerator,Home Appliances,23840,27416,2,54832,Lara Gupta,Delhi,Debit Card,Pending
ORD1980,02-12-2022,Smartwatch,Electronics,2384,2920.4,2,5840.8,Rishabh Patel,Chennai,Gift Card,Cancelled
ORD1981,03-12-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Tanish Menon,Lucknow,PayPal,Pending
ORD1982,03-12-2022,Laptop,Electronics,44700,52522.5,5,262612.5,Advik Gupta,Delhi,PayPal,Completed
ORD1983,03-12-2022,Running Shoes,Footwear,2682,3486.6,2,6973.2,Navya Menon,Lucknow,Debit Card,Cancelled
ORD1984,04-12-2022,Refrigerator,Home Appliances,23840,27416,1,27416,Devansh Desai,Hyderabad,PayPal,Completed
ORD1985,06-12-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Kiara Kumar,Kolkata,Gift Card,Cancelled
ORD1986,07-12-2022,Headphones,Electronics,2980,3576,5,17880,Riya Kumar,Kolkata,Debit Card,Pending
ORD1987,08-12-2022,Smartphone,Electronics,7141.27,7962.52,4,31850.08,Waman Patel,Chennai,Credit Card,Completed
ORD1988,08-12-2022,Book,Books,238.4,274.16,1,274.16,Jatin Jain,Ahmedabad,Amazon Pay,Pending
ORD1989,09-12-2022,T-Shirt,Clothing,892.81,1383.85,5,6919.25,Daksh Sharma,Bengaluru,PayPal,Completed
ORD1990,09-12-2022,Laptop,Electronics,44700,52522.5,1,52522.5,Manya Yadav,Pune,Amazon Pay,Cancelled
ORD1991,10-12-2022,Smartphone,Electronics,7141.27,7962.52,3,23887.56,Parth Patel,Chennai,Gift Card,Completed
ORD1992,10-12-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Divya Reddy,Jaipur,Amazon Pay,Cancelled
ORD1993,10-12-2022,Jeans,Clothing,1907.2,2765.44,2,5530.88,Vedika Jain,Ahmedabad,PayPal,Completed
ORD1994,10-12-2022,Book,Books,238.4,274.16,1,274.16,Eva Jain,Ahmedabad,Amazon Pay,Completed
ORD1995,10-12-2022,Laptop,Electronics,44700,52522.5,3,157567.5,Tanish Menon,Lucknow,PayPal,Completed
ORD1996,11-12-2022,Smartwatch,Electronics,2384,2920.4,4,11681.6,Yashvi Gupta,Delhi,PayPal,Completed
ORD1997,12-12-2022,Refrigerator,Home Appliances,23840,27416,4,109664,Quasar Desai,Hyderabad,Gift Card,Cancelled
ORD1998,13-12-2022,Smartwatch,Electronics,2384,2920.4,4,11681.6,Aditi Singh,Mumbai,PayPal,Completed
ORD1999,14-12-2022,Headphones,Electronics,2980,3576,1,3576,Shlok Jain,Ahmedabad,Credit Card,Completed
ORD2000,15-12-2022,Washing Machine,Home Appliances,19072,22886.4,4,91545.6,Deepika Singh,Mumbai,Amazon Pay,Pending
ORD2001,16-12-2022,Smartphone,Electronics,7141.27,7962.52,5,39812.6,Gaurav Sharma,Bengaluru,PayPal,Completed
ORD2002,17-12-2022,Running Shoes,Footwear,2682,3486.6,5,17433,Yuvaan Patel,Chennai,PayPal,Pending
ORD2003,17-12-2022,Washing Machine,Home Appliances,19072,22886.4,2,45772.8,Ishika Yadav,Pune,Gift Card,Cancelled
ORD2004,17-12-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Meher Sharma,Bengaluru,Amazon Pay,Completed
ORD2005,17-12-2022,Running Shoes,Footwear,2682,3486.6,5,17433,Deepika Singh,Mumbai,PayPal,Pending
ORD2006,18-12-2022,Refrigerator,Home Appliances,23840,27416,2,54832,Om Sharma,Bengaluru,PayPal,Cancelled
ORD2007,19-12-2022,Smartphone,Electronics,7141.27,7962.52,1,7962.52,Myra Jain,Ahmedabad,Credit Card,Cancelled
ORD2008,20-12-2022,Book,Books,238.4,274.16,1,274.16,Waman Patel,Chennai,Amazon Pay,Completed
ORD2009,21-12-2022,Smartphone,Electronics,7141.27,7962.52,3,23887.56,Yuvaan Patel,Chennai,Debit Card,Cancelled
ORD2010,23-12-2022,Headphones,Electronics,2980,3576,4,14304,Neel Singh,Mumbai,Debit Card,Pending
ORD2011,23-12-2022,Jeans,Clothing,1907.2,2765.44,5,13827.2,Xylo Kumar,Kolkata,Debit Card,Pending
ORD2012,23-12-2022,T-Shirt,Clothing,892.81,1383.85,2,2767.7,Vedika Jain,Ahmedabad,Gift Card,Cancelled
ORD2013,25-12-2022,Running Shoes,Footwear,2682,3486.6,2,6973.2,Siya Singh,Mumbai,Gift Card,Completed
ORD2014,27-12-2022,Headphones,Electronics,2980,3576,4,14304,Gaurav Sharma,Bengaluru,Amazon Pay,Cancelled
ORD2015,27-12-2022,Book,Books,238.4,274.16,2,548.32,Avni Kumar,Kolkata,Amazon Pay,Pending
ORD2016,27-12-2022,Book,Books,238.4,274.16,1,274.16,Shruti Reddy,Jaipur,Amazon Pay,Cancelled
ORD2017,27-12-2022,Smartwatch,Electronics,2384,2920.4,5,14602,Tanvi Gupta,Delhi,PayPal,Completed
ORD2018,27-12-2022,Smartphone,Electronics,7141.27,7962.52,3,23887.56,Aaradhya Sharma,Bengaluru,Gift Card,Cancelled
ORD2019,27-12-2022,Running Shoes,Footwear,2682,3486.6,1,3486.6,Disha Jain,Ahmedabad,PayPal,Completed
ORD2020,29-12-2022,Smartphone,Electronics,7141.27,7962.52,2,15925.04,Gaurav Sharma,Bengaluru,PayPal,Pending
ORD2021,01-01-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Quasar Desai,Hyderabad,Debit Card,Completed
ORD2022,01-01-2023,Headphones,Electronics,3115,3738,4,14952,Ira Sharma,Bengaluru,Debit Card,Pending
ORD2023,01-01-2023,Smartwatch,Electronics,2492,3052.7,3,9158.1,Shlok Jain,Ahmedabad,Debit Card,Pending
ORD2024,01-01-2023,Headphones,Electronics,3115,3738,3,11214,Aaradhya Sharma,Bengaluru,Debit Card,Cancelled
ORD2025,02-01-2023,Washing Machine,Home Appliances,19936,23923.2,4,95692.8,Manya Yadav,Pune,Credit Card,Pending
ORD2026,04-01-2023,Washing Machine,Home Appliances,19936,23923.2,2,47846.4,Harsh Desai,Hyderabad,PayPal,Cancelled
ORD2027,04-01-2023,Smartwatch,Electronics,2492,3052.7,3,9158.1,Devansh Desai,Hyderabad,Debit Card,Completed
ORD2028,06-01-2023,Running Shoes,Footwear,2803.5,3644.55,4,14578.2,Siya Singh,Mumbai,Amazon Pay,Completed
ORD2029,06-01-2023,Running Shoes,Footwear,2803.5,3644.55,4,14578.2,Kavya Reddy,Jaipur,PayPal,Completed
ORD2030,08-01-2023,Book,Books,249.2,286.58,1,286.58,Lakshya Menon,Lucknow,Debit Card,Cancelled
ORD2031,09-01-2023,Washing Machine,Home Appliances,19936,23923.2,5,119616,Mishka Patel,Chennai,Debit Card,Completed
ORD2032,10-01-2023,Smartphone,Electronics,7464.79,8323.24,4,33292.96,Quasar Desai,Hyderabad,Credit Card,Completed
ORD2033,10-01-2023,Smartphone,Electronics,7464.79,8323.24,4,33292.96,Varun Singh,Mumbai,Amazon Pay,Completed
ORD2034,11-01-2023,Smartwatch,Electronics,2492,3052.7,5,15263.5,Navya Menon,Lucknow,PayPal,Cancelled
ORD2035,11-01-2023,Headphones,Electronics,3115,3738,2,7476,Tanvi Gupta,Delhi,PayPal,Pending
ORD2036,13-01-2023,Refrigerator,Home Appliances,24920,28658,3,85974,Falguni Patel,Chennai,Credit Card,Cancelled
ORD2037,13-01-2023,Headphones,Electronics,3115,3738,3,11214,Zara Menon,Lucknow,PayPal,Cancelled
ORD2038,13-01-2023,Smartphone,Electronics,7464.79,8323.24,2,16646.48,Siya Singh,Mumbai,Credit Card,Cancelled
ORD2039,15-01-2023,Laptop,Electronics,46725,54901.88,3,164705.64,Zia Yadav,Pune,Debit Card,Pending
ORD2040,15-01-2023,Laptop,Electronics,46725,54901.88,5,274509.4,Aditi Singh,Mumbai,PayPal,Completed
ORD2041,17-01-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Zia Yadav,Pune,Credit Card,Cancelled
ORD2042,17-01-2023,Headphones,Electronics,3115,3738,1,3738,Tanvi Gupta,Delhi,PayPal,Completed
ORD2043,18-01-2023,Running Shoes,Footwear,2803.5,3644.55,1,3644.55,Ishika Yadav,Pune,PayPal,Completed
ORD2044,19-01-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Sara Menon,Lucknow,PayPal,Cancelled
ORD2045,23-01-2023,Refrigerator,Home Appliances,24920,28658,1,28658,Tanvi Gupta,Delhi,PayPal,Completed
ORD2046,24-01-2023,Jeans,Clothing,1993.6,2890.72,5,14453.6,Ishika Yadav,Pune,PayPal,Completed
ORD2047,24-01-2023,Running Shoes,Footwear,2803.5,3644.55,1,3644.55,Rohan Desai,Hyderabad,Credit Card,Pending
ORD2048,24-01-2023,Running Shoes,Footwear,2803.5,3644.55,3,10933.65,Pari Singh,Mumbai,Amazon Pay,Completed
ORD2049,24-01-2023,Jeans,Clothing,1993.6,2890.72,5,14453.6,Aaditya Desai,Hyderabad,PayPal,Completed
ORD2050,24-01-2023,Washing Machine,Home Appliances,19936,23923.2,3,71769.6,Vedika Jain,Ahmedabad,Credit Card,Cancelled
ORD2051,29-01-2023,T-Shirt,Clothing,933.25,1446.54,3,4339.62,Tathya Menon,Lucknow,PayPal,Completed
ORD2052,31-01-2023,Smartwatch,Electronics,2492,3052.7,1,3052.7,Devansh Desai,Hyderabad,Gift Card,Pending
ORD2053,01-02-2023,Jeans,Clothing,1993.6,2890.72,4,11562.88,Kiara Kumar,Kolkata,Debit Card,Cancelled
ORD2054,02-02-2023,Headphones,Electronics,3115,3738,3,11214,Aryan Patel,Chennai,Debit Card,Cancelled
ORD2055,03-02-2023,Book,Books,249.2,286.58,5,1432.9,Gia Reddy,Jaipur,Amazon Pay,Completed
ORD2056,03-02-2023,T-Shirt,Clothing,933.25,1446.54,2,2893.08,Gagan Kumar,Kolkata,PayPal,Pending
ORD2057,03-02-2023,Book,Books,249.2,286.58,4,1146.32,Vihan Sharma,Bengaluru,Credit Card,Completed
ORD2058,05-02-2023,T-Shirt,Clothing,933.25,1446.54,2,2893.08,Amara Yadav,Pune,Debit Card,Cancelled
ORD2059,06-02-2023,Refrigerator,Home Appliances,24920,28658,4,114632,Avani Desai,Hyderabad,Credit Card,Pending
ORD2060,06-02-2023,Refrigerator,Home Appliances,24920,28658,1,28658,Divya Reddy,Jaipur,PayPal,Completed
ORD2061,06-02-2023,Headphones,Electronics,3115,3738,1,3738,Avani Desai,Hyderabad,PayPal,Completed
ORD2062,10-02-2023,Running Shoes,Footwear,2803.5,3644.55,3,10933.65,Eklavya Gupta,Delhi,Credit Card,Pending
ORD2063,12-02-2023,Headphones,Electronics,3115,3738,2,7476,Xylo Kumar,Kolkata,Debit Card,Completed
ORD2064,12-02-2023,Washing Machine,Home Appliances,19936,23923.2,4,95692.8,Siya Singh,Mumbai,PayPal,Completed
ORD2065,15-02-2023,Smartphone,Electronics,7464.79,8323.24,1,8323.24,Aaradhya Sharma,Bengaluru,Credit Card,Cancelled
ORD2066,16-02-2023,Jeans,Clothing,1993.6,2890.72,5,14453.6,Harsh Desai,Hyderabad,PayPal,Completed
ORD2067,18-02-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Disha Jain,Ahmedabad,PayPal,Pending
ORD2068,18-02-2023,Running Shoes,Footwear,2803.5,3644.55,1,3644.55,Deepika Singh,Mumbai,PayPal,Completed
ORD2069,22-02-2023,Headphones,Electronics,3115,3738,3,11214,Hrehaan Menon,Lucknow,Debit Card,Cancelled
ORD2070,23-02-2023,Headphones,Electronics,3115,3738,2,7476,Varun Singh,Mumbai,PayPal,Pending
ORD2071,23-02-2023,Book,Books,249.2,286.58,1,286.58,Vrinda Singh,Mumbai,Credit Card,Completed
ORD2072,24-02-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Parth Patel,Chennai,Debit Card,Completed
ORD2073,25-02-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Vrinda Singh,Mumbai,PayPal,Cancelled
ORD2074,25-02-2023,Smartphone,Electronics,7464.79,8323.24,5,41616.2,Ayush Yadav,Pune,PayPal,Completed
ORD2075,27-02-2023,Headphones,Electronics,3115,3738,3,11214,Gagan Kumar,Kolkata,Amazon Pay,Cancelled
ORD2076,28-02-2023,Running Shoes,Footwear,2803.5,3644.55,1,3644.55,Parth Patel,Chennai,Gift Card,Cancelled
ORD2077,28-02-2023,Book,Books,249.2,286.58,1,286.58,Lakshya Menon,Lucknow,Credit Card,Cancelled
ORD2078,01-03-2023,Washing Machine,Home Appliances,19936,23923.2,4,95692.8,Ananya Patel,Chennai,Credit Card,Pending
ORD2079,02-03-2023,T-Shirt,Clothing,933.25,1446.54,5,7232.7,Avani Desai,Hyderabad,Credit Card,Pending
ORD2080,03-03-2023,T-Shirt,Clothing,933.25,1446.54,1,1446.54,Shanaya Jain,Ahmedabad,Amazon Pay,Completed
ORD2081,06-03-2023,Book,Books,249.2,286.58,1,286.58,Pari Singh,Mumbai,Amazon Pay,Pending
ORD2082,06-03-2023,Smartwatch,Electronics,2492,3052.7,5,15263.5,Rohan Desai,Hyderabad,PayPal,Pending
ORD2083,06-03-2023,Headphones,Electronics,3115,3738,4,14952,Advik Gupta,Delhi,Amazon Pay,Pending
ORD2084,07-03-2023,Laptop,Electronics,46725,54901.88,3,164705.64,Aaradhya Sharma,Bengaluru,Credit Card,Cancelled
ORD2085,07-03-2023,Washing Machine,Home Appliances,19936,23923.2,1,23923.2,Tanish Menon,Lucknow,Amazon Pay,Completed
ORD2086,08-03-2023,Running Shoes,Footwear,2803.5,3644.55,5,18222.75,Kabir Patel,Chennai,Debit Card,Completed
ORD2087,09-03-2023,T-Shirt,Clothing,933.25,1446.54,1,1446.54,Gagan Kumar,Kolkata,Credit Card,Completed
ORD2088,10-03-2023,T-Shirt,Clothing,933.25,1446.54,3,4339.62,Neel Singh,Mumbai,PayPal,Pending
ORD2089,10-03-2023,Smartwatch,Electronics,2492,3052.7,5,15263.5,Ishaan Singh,Mumbai,PayPal,Cancelled
ORD2090,11-03-2023,Laptop,Electronics,46725,54901.88,1,54901.88,Rashi Yadav,Pune,Amazon Pay,Cancelled
ORD2091,12-03-2023,T-Shirt,Clothing,933.25,1446.54,1,1446.54,Ishaan Singh,Mumbai,Amazon Pay,Pending
ORD2092,14-03-2023,Smartphone,Electronics,7464.79,8323.24,1,8323.24,Jhanvi Gupta,Delhi,Debit Card,Cancelled
ORD2093,14-03-2023,Smartphone,Electronics,7464.79,8323.24,1,8323.24,Riya Kumar,Kolkata,Gift Card,Pending
ORD2094,15-03-2023,Smartphone,Electronics,7464.79,8323.24,5,41616.2,Avni Kumar,Kolkata,Gift Card,Pending
ORD2095,16-03-2023,Headphones,Electronics,3115,3738,3,11214,Naman Reddy,Jaipur,PayPal,Cancelled
ORD2096,16-03-2023,Laptop,Electronics,46725,54901.88,5,274509.4,Naisha Kumar,Kolkata,Debit Card,Pending
ORD2097,17-03-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Avni Kumar,Kolkata,PayPal,Pending
ORD2098,19-03-2023,Jeans,Clothing,1993.6,2890.72,4,11562.88,Disha Jain,Ahmedabad,Credit Card,Completed
ORD2099,20-03-2023,Headphones,Electronics,3115,3738,3,11214,Vidhi Gupta,Delhi,Debit Card,Cancelled
ORD2100,20-03-2023,Smartwatch,Electronics,2492,3052.7,3,9158.1,Lara Gupta,Delhi,Debit Card,Cancelled
ORD2101,21-03-2023,Running Shoes,Footwear,2803.5,3644.55,4,14578.2,Naisha Kumar,Kolkata,PayPal,Completed
ORD2102,24-03-2023,Smartphone,Electronics,7464.79,8323.24,3,24969.72,Siya Singh,Mumbai,Credit Card,Completed
ORD2103,24-03-2023,Smartwatch,Electronics,2492,3052.7,5,15263.5,Ira Sharma,Bengaluru,Credit Card,Cancelled
ORD2104,25-03-2023,Refrigerator,Home Appliances,24920,28658,1,28658,Aryan Patel,Chennai,PayPal,Completed
ORD2105,27-03-2023,Smartwatch,Electronics,2492,3052.7,2,6105.4,Neel Singh,Mumbai,Debit Card,Cancelled
ORD2106,29-03-2023,Headphones,Electronics,3115,3738,2,7476,Chahat Menon,Lucknow,Debit Card,Completed
ORD2107,29-03-2023,Laptop,Electronics,46725,54901.88,1,54901.88,Myra Jain,Ahmedabad,Amazon Pay,Cancelled
ORD2108,30-03-2023,Smartwatch,Electronics,2492,3052.7,3,9158.1,Ojas Gupta,Delhi,Debit Card,Completed
ORD2109,31-03-2023,Running Shoes,Footwear,2803.5,3644.55,1,3644.55,Pari Singh,Mumbai,PayPal,Completed
ORD2110,31-03-2023,Laptop,Electronics,46725,54901.88,3,164705.64,Vanya Yadav,Pune,Credit Card,Cancelled
ORD2111,02-04-2023,Running Shoes,Footwear,2803.5,3644.55,2,7289.1,Yuvraj Desai,Hyderabad,Debit Card,Cancelled
ORD2112,03-04-2023,Refrigerator,Home Appliances,24920,28658,4,114632,Pranav Desai,Hyderabad,PayPal,Pending
ORD2113,03-04-2023,Smartwatch,Electronics,2492,3052.7,5,15263.5,Sia Reddy,Jaipur,PayPal,Completed
ORD2114,04-04-2023,Smartwatch,Electronics,2492,3052.7,3,9158.1,Advik Gupta,Delhi,Gift Card,Pending
ORD2115,05-04-2023,Jeans,Clothing,1993.6,2890.72,3,8672.16,Saisha Jain,Ahmedabad,Credit Card,Cancelled
